Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
CATHEDRAL ENERGY SERVICES INC.,"ACT ENERGY USA, INC.",6622 WILLOW BROOK PARK,HOUSTON,TX,77066,213111,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2011-03-03T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CATHEDRAL ENERGY SERVICES LTD.,CATHEDRAL ENERGY SERVICES LTD.,6622 WILLOW BROOK PARK,HOUSTON,TX,77066,213111,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2011-03-15T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"CATHEXIS OIL & GAS, LLC","CSL EXPLORATION, LP",1000 LOUISIANA ST STE 7000,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Type PL,2012-06-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CETCO OILFIELD SERVICES COMPANY,CETCO ENERGY SERVICES COMPANY LLC,16350 PARK TEN PLACE,HOUSTON,TX,77084,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2004-04-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CHAMMAS CUTTERS INC,CHAMMAS CUTTERS INC,11320 FM 529 RD STE I,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2009-07-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CHAMMAS PLASMA CUTTERS LLC,CHAMMAS PLASMA CUTTERS LLC,11320 FM 529 RD STE I,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2023-02-07T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CHAMPION DOWNHOLE TOOL LLC,CHAMPION DOWNHOLE TOOL LLC,16623 ALDINE WESTFIELD RD,HOUSTON,TX,77032,211120,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2022-11-17T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CHEVRON ORONITE COMPANY LLC,CHEVRON ORONITE COMPANY LLC,1301 MCKINNEY ST,HOUSTON,TX,77010,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2000-08-31T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CIMAREX ENERGY CO,COTERRA ENERGY OPERATING CO.,333 CLAY ST STE 4100,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2009-07-23T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CITATION OIL & GAS CORP.,CITATION OIL & GAS CORP.,14077 CUTTEN RD,HOUSTON,TX,77069,211120,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2009-05-15T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CLEANTECH EQUIPMENT AND SERVICES LTD.,CLEANTECH EQUIPMENT AND SERVICES LTD.,5599 SAN FELIPE ST STE 1050,HOUSTON,TX,77056,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2022-09-27T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"CLEAR SCL, LLC","CLEAR SCL, LLC",11000 STANCLIFF RD STE 180,HOUSTON,TX,77099,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2023-09-08T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CLEARWELL OILFIELD SOLUTIONS (USA) INC.,CLEARWELL ENERGY (USA) INC.,16840 BARKER SPRINGS RD STE 305,HOUSTON,TX,77084,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2018-04-24T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"COASTAL PIPE USA, LLC","COASTAL PIPE USA, LLC",5201 LANGFIELD RD STE A,HOUSTON,TX,77040,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2013-08-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"COLT MIDSTREAM, LLC","COLT MIDSTREAM, LLC",2950 NORTH LOOP W STE 1150,HOUSTON,TX,77092,211130,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2022-03-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"COMMANDO PRESSURE CONTROL, INC.","COMMANDO PRESSURE CONTROL, INC.",11614 CANYON TRAIL DR,HOUSTON,TX,77066,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2026-08-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CONNECT INDUSTRIAL USA INC,CONNECT INDUSTRIAL USA INC,14035 LOFTY MOUNTAIN TRL,HOUSTON,TX,77062,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2020-08-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CONOCOPHILLIPS TEXAS GULF COAST CCS LLC,CONOCOPHILLIPS TEXAS GULF COAST CCS LLC,925 N ELDRIDGE PKWY,HOUSTON,TX,77079,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2024-04-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CONTINENTAL LABORATORIES INC,"CONTINENTAL LABORATORIES, INC.",6600 FAIRBANKS N HOUSTON RD,HOUSTON,TX,77040,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2001-08-27T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"CONTROL FLOW, INC.","CONTROL FLOW, INC.",9201 FAIRBANKS N HOUSTON RD,HOUSTON,TX,77064,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,1983-08-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
COOPER MACHINERY SERVICES LLC,COOPER MACHINERY SERVICES LLC,4425 WESTWAY PARK BLVD,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2019-08-02T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
COOPER MACHINERY SERVICES LLC,COOPER MACHINERY SERVICES LLC,16250 PORT NW,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2020-12-22T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
COPLANAR PETROLEUM SERVICES,"COPLANAR PETROLEUM SERVICES, LLC",9400 W SAM HOUSTON PKWY S STE 310,HOUSTON,TX,77099,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2023-05-17T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"CORPRO, INC.","CORPRO, INC.",14103 INTERDRIVE W,HOUSTON,TX,77032,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2014-09-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
COUGAR DRILLING SOLUTIONS USA INC.,COUGAR DRILLING SOLUTIONS USA INC.,11997 FM 529 RD,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2023-03-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CPI HOLDINGS LLC,CPI HOLDINGS LLC,3934 CYPRESS CREEK PKWY STE 205,HOUSTON,TX,77068,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2019-06-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"CRESCENT DIRECTIONAL DRILLING, L.P.","CRESCENT DIRECTIONAL DRILLING, L.P.",2040 ALDINE WESTERN RD,HOUSTON,TX,77038,213111,"Mining, Quarrying, and Oil and Gas Extraction",Type PL,2020-04-29T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CRS PROPPANTS LLC,CRS PROPPANTS LLC,777 POST OAK BLVD STE 250,HOUSTON,TX,77056,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2010-11-02T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
CTP ENVIRONMENT AMERICA INC.,CTP ENVIRONMENT AMERICA INC.,5750 N SAM HOUSTON PKWY E STE 815,HOUSTON,TX,77032,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2019-01-09T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"CW PRECISION FABRICATION AND WELDING, INC.","CW PRECISION FABRICATION AND WELDING, INC.",13118 SUNDALE RD,HOUSTON,TX,77038,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,1998-07-21T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DARKVISION TECHNOLOGIES US INC.,DARKVISION TECHNOLOGIES US INC.,18409 INTERCONTINENTAL CROSSING DR,HOUSTON,TX,77073,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2026-07-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"DAT ENERGY SERVICES, LLC","DAT ENERGY SERVICES, LLC",3131 W LITTLE YORK RD,HOUSTON,TX,77091,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2019-03-02T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"DAVIS SOUTHERN OPERATING COMPANY, LLC","DAVIS SOUTHERN OPERATING COMPANY, LLC",1221 MCKINNEY ST STE 3100,HOUSTON,TX,77010,211120,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2015-09-23T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DEEPSEA MANUFACTURING LLC,DEEPSEA MANUFACTURING LLC,7826 HARMS RD,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2014-04-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DEEPSEA MANUFACTURING LLC,DEEPSEA MANUFACTURING LLC,7807 FAIRVIEW ST,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2016-06-29T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"DELTA SCREEN & FILTRATION, LLC","DELTA SCREEN & FILTRATION, LLC",6649 N ELDRIDGE PKWY,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2023-08-15T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"DELTA SEABOARD, LLC","DELTA SEABOARD, LLC",1212 W SAM HOUSTON PKWY N,HOUSTON,TX,77043,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2012-07-09T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DELTA SUBSEA,DEEPOCEAN US LLC,1616 SOUTHCREEK LN,HOUSTON,TX,77073,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2025-10-20T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"DEMARCO MACHINE, LTD.","DEMARCO MACHINE, LTD.",6750 MCHARD RD,HOUSTON,TX,77053,333132,"Manufacturing (Metals, Machinery, Electronics)",Type PL,2021-06-17T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DETAIL DESIGN INC.,DETAIL DESIGN INC.,12125 ANN LN,HOUSTON,TX,77064,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2000-10-17T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DEVRIES INSTRUMENTS INC,"DEVRIES INSTRUMENTS, LLC",7403 DOMINO LN,HOUSTON,TX,77076,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),1994-09-14T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DMS MACHINE LLC,DMS MACHINE LLC,14016 E HARDY RD,HOUSTON,TX,77039,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2020-07-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DORF KETAL ENERGY SERVICES LLC,DORF KETAL ENERGY SERVICES LLC,11490 WESTHEIMER RD STE 300,HOUSTON,TX,77077,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2025-01-08T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DOVER ENERGY,"DOVER PUMPS & PROCESS SOLUTIONS SEGMENT, INC.",11951 SPECTRUM BLVD,HOUSTON,TX,77047,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2015-03-17T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DOW HYDROCARBONS AND RESOURCES LLC,DOW HYDROCARBONS AND RESOURCES LLC,400 SAM HOUSTON TOLL WAY,HOUSTON,TX,77210,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,1992-01-24T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DRESSER MEASUREMENTS,"DRESSER, LLC",16240 PORT NW,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2021-01-21T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DRESSER ROOTS SC,"DRESSER, LLC",11611B TANNER RD,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2021-01-21T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"DRIL-QUIP, INC.","INNOVEX INTERNATIONAL, INC.",6401 N ELDRIDGE PKWY,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2025-03-21T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DRILEX CORPORATION,DRILEX CORPORATION,16311 ALDINE WESTFIELD RD,HOUSTON,TX,77032,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,1983-02-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DRILFORMANCE INDUSTRIES LLC,DRILFORMANCE INDUSTRIES LLC,15815 WAVERLY DR,HOUSTON,TX,77032,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2017-09-27T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DRILFORMANCE LLC,DRILFORMANCE LLC,15815 WAVERLY DR,HOUSTON,TX,77032,213111,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2019-11-25T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DRILLING ENGINEERING SERVICES,EL-SHAFEY GROUP LLC,888 W SAM HOUSTON PKWY S STE 125,HOUSTON,TX,77042,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2024-09-05T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"DRILLING STRUCTURES INTERNATIONAL, INC.","DRILLING STRUCTURES INTERNATIONAL, INC.",18874 E HARDY RD,HOUSTON,TX,77073,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2023-12-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"DRILLING STRUCTURES INTERNATIONAL, INC.","DRILLING STRUCTURES INTERNATIONAL, INC.",11704 TRICKEY RD,HOUSTON,TX,77067,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2023-12-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"DRILLMEC, INC.","DRILLMEC, INC.",18320 IMPERIAL VALLEY DR,HOUSTON,TX,77060,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2011-03-25T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DVZ HYDRAULICS LLC,DVZ HYDRAULICS LLC,9139 BRONCO DR,HOUSTON,TX,77055,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2018-08-29T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
DYNOMAX DRILLING TOOLS USA INC.,DYNOMAX DRILLING TOOLS USA INC.,2830 FARRELL RD,HOUSTON,TX,77073,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2018-02-22T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
E RILEY SURVEYING L.L.C,E RILEY SURVEYING L.L.C.,2306 TANNEHILL DR,HOUSTON,TX,77008,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2011-05-04T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ELECTRO-MECHANICAL INDUSTRIES, INC.","ELECTRO-MECHANICAL INDUSTRIES, INC.",11230 NEESHAW DR,HOUSTON,TX,77065,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2010-11-22T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
EMESCO INTERNATIONAL LLC,EMESCO INTERNATIONAL LLC,2700 POST OAK BLVD STE 1400,HOUSTON,TX,77056,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2012-09-25T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"EN-FAB, INC.","EN-FAB, INC.",3905 JENSEN DR,HOUSTON,TX,77026,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2008-02-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ENBRIDGE ENERGY, LIMITED PARTNERSHIP","ENBRIDGE ENERGY, LIMITED PARTNERSHIP",1100 LOUISIANA ST STE 3300,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Type PF,2002-07-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ENCORE WELLHEAD SYSTEMS, LLC","ENCORE WELLHEAD SYSTEMS, LLC",3403 MARQUART ST,HOUSTON,TX,77027,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2016-03-25T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
ENERFLEX ENERGY SYSTEMS INC.,ENERFLEX ENERGY SYSTEMS INC.,10815 TELGE RD,HOUSTON,TX,77095,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2007-06-12T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
ENERFLEX SERVICES INC.,ENERFLEX SERVICES INC.,711 LOUISIANA ST,HOUSTON,TX,77002,211130,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2014-09-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ENERGY FISHING & RENTAL SERVICES, INC.","ENERGY FISHING & RENTAL SERVICES, INC.",6925 BURKETT ST,HOUSTON,TX,77021,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2018-05-15T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
ENERGY SERVICES AND SOLUTIONS LLC,ENERGY SERVICES AND SOLUTIONS LLC,7607 WYCOMB LN,HOUSTON,TX,77070,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2021-11-22T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ENERGYLINK SOLUTIONS, LLC","ENERGYLINK SOLUTIONS, LLC",11111 KATY FWY STE 910,HOUSTON,TX,77079,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2025-05-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ENERVEST OPERATING, L.L.C.","ENERVEST OPERATING, L.L.C.",1001 FANNIN ST,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2017-01-05T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
ENGINEERED CUSTOM SOLUTIONS LLC,ENGINEERED CUSTOM SOLUTIONS LLC,13720 FM 529 RD STE 200,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2022-08-12T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ENHANCED DRILLING, INC.","ENHANCED DRILLING, INC.",11511 KATY FWY STE 430,HOUSTON,TX,77079,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2021-01-29T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
ENQUEST ENERGY SOLUTIONS LLC,ENQUEST ENERGY SOLUTIONS LLC,4554 KENNEDY COMMERCE DR,HOUSTON,TX,77032,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2018-08-04T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
ENSIGN US SOUTHERN DRILLING LLC,ENSIGN US SOUTHERN DRILLING LLC,15015 VICKERY DR,HOUSTON,TX,77032,213111,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2022-05-17T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ENSTOR OPERATING COMPANY, LLC","ENSTOR OPERATING COMPANY, LLC",20329 STATE HIGHWAY 249,HOUSTON,TX,77070,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2012-09-14T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ENTERPRISE GAS PROCESSING, LLC","ENTERPRISE GAS PROCESSING, LLC",1100 LOUISIANA ST,HOUSTON,TX,77002,211130,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2017-06-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
ENTERPRISE TERMINALLING LLC,ENTERPRISE TERMINALLING LLC,2727 NORTH LOOP W,HOUSTON,TX,77008,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2009-04-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
ENVENTURE GLOBAL TECHNOLOGY INC.,ENVENTURE GLOBAL TECHNOLOGY INC.,16200A PARK ROW,HOUSTON,TX,77084,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2005-07-21T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"EW PUMPS, LLC","EW PUMPS, LLC",8901 GAYLORD DR STE 200,HOUSTON,TX,77024,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2020-11-05T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"EXPRO AMERICAS, LLC","EXPRO AMERICAS, LLC",5440 BRITTMOORE RD,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2025-06-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"EXSOL GROUP, LLC","EXSOL GROUP, LLC",11111 KATY FWY STE 910,HOUSTON,TX,77079,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2019-07-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"EXTREME PRECISION COATINGS, LLC","EXTREME PRECISION COATINGS, LLC",16504 ALDINE WESTFIELD RD BLDG C,HOUSTON,TX,77032,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2021-12-15T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
EXXONMOBIL LUBRICANTS TRADING COMPANY,EXXONMOBIL LUBRICANTS SALES LLC,4500 DACOMA ST FL BH34,HOUSTON,TX,77092,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2012-07-30T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
EXXONMOBIL SALES AND SUPPLY LLC,EXXONMOBIL SALES AND SUPPLY LLC,4500 DACOMA ST # BH3315B,HOUSTON,TX,77092,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2017-02-23T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
EXXONMOBIL TECHNICAL COMPUTING COMPANY,EXXONMOBIL TECHNICAL COMPUTING COMPANY,800 BELL ST,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2008-03-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FIELD TRUCKING AND SERVICES, LLC","FIELD TRUCKING AND SERVICES, LLC",2425 WEST LOOP S STE 810,HOUSTON,TX,77027,211120,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2013-04-08T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
FLEXGEN POWER SYSTEMS,"FLEXGEN POWER SYSTEMS, LLC",10607 HADDINGTON DR STE 100,HOUSTON,TX,77043,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2016-12-02T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
FLEXIBLE LIFELINE SYSTEMS INC.,FLEXIBLE LIFELINE SYSTEMS INC.,2437 PEYTON RD,HOUSTON,TX,77032,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2019-03-04T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FLNG STORAGE, LLC","FLNG STORAGE, LLC",333 CLAY ST STE 5050,HOUSTON,TX,77002,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2008-01-17T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
FLOW SPECIALTIES SERVICES,FLOW SPECIALTIES SERVICES LLC,5301 POLK ST BLDG 20,HOUSTON,TX,77023,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2025-07-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FLUENTA, INC.","FLUENTA, INC.",1155 DAIRY ASHFORD ST STE 211,HOUSTON,TX,77079,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2010-12-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FMC TECHNOLOGIES SURFACE INTEGRATED SERVICES, INC.","FMC TECHNOLOGIES SURFACE INTEGRATED SERVICES, INC.",13460 LOCKWOOD RD,HOUSTON,TX,77044,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2022-10-21T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FORO ENERGY, INC.","FORO ENERGY, INC.",5506 CLARA RD,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2017-10-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FORUM US, INC.","FORUM US, INC.",6535 GUHN RD,HOUSTON,TX,77040,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2012-09-20T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FORUM US, INC.","FORUM US, INC.",1368 E RICHEY RD,HOUSTON,TX,77073,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2025-08-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FORUM US, INC. (FORUM OILFIELD TECHNOLOGIES US, IN","FORUM US, INC.",10344 SAM HOUSTON PARK DR STE 300,HOUSTON,TX,77064,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2013-09-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FOURQUEST ENERGY SERVICES, INC.","FOURQUEST ENERGY SERVICES, INC.",8300 CYPRESS CREEK PKWY STE 422,HOUSTON,TX,77070,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2019-04-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
