Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
"BRANNAN DESIGNS, LLC","BRANNAN DESIGNS, LLC",1415 NEW CEDARS DR,HOUSTON,TX,77062,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-08-06T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"BRIAN SERVICE AND CALIBRATION, LLC","BRIAN SERVICE AND CALIBRATION, LLC",15255 GULF FWY STE 188B,HOUSTON,TX,77034,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2015-07-25T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
BRIGHT-LIGHTS,K AND E GROUP INC.,12407 SOWDEN RD,HOUSTON,TX,77080,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2020-03-03T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"BRIONES CONSULTING & ENGINEERING, LTD.","BRIONES CONSULTING & ENGINEERING, LTD.",4515 BRIAR HOLLOW PL APT 106,HOUSTON,TX,77027,541330,Engineering Services,Type PL,2016-08-11T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
BROWN & CALDWELL,BROWN AND CALDWELL,1415 LOUISIANA ST STE 2500,HOUSTON,TX,77002,541330,Engineering Services,Foreign Corporation (Out-of-State),2002-01-17T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
BROWN CORROSION SERVICES INC,"BROWN CORROSION SERVICES, INC.",2305 HIGHWAY 6 S STE B,HOUSTON,TX,77077,541330,Engineering Services,Texas Corporation,2006-07-03T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
BROWN INDUSTRIAL SALES & SERVICE,0SCAR M BROWN,7330 BUBBLING BROOKS LN,HOUSTON,TX,77095,541330,Engineering Services,Type IS,2003-09-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
BRYAN LABORATORY INC,"BRYAN LABORATORY, INC.",6919 ALMEDA RD,HOUSTON,TX,77021,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,1992-09-11T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"BURROW GLOBAL SERVICES, LLC","BURROW GLOBAL SERVICES, LLC",4550 POST OAK PLACE DR STE 139,HOUSTON,TX,77027,541330,Engineering Services,Limited Liability Company (LLC),2022-06-07T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
C H FENSTERMAKER & ASSOCIATES INC,"C. H. FENSTERMAKER & ASSOCIATES, L.L.C.",675 BERING DR STE 260,HOUSTON,TX,77057,541330,Engineering Services,Corporation / Corporate Entity,2010-11-30T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
C RANDOLPH RIDDELL PE,CHARLES RANDOLPH RIDDELL,10200 HEMPSTEAD RD STE 2B,HOUSTON,TX,77092,541330,Engineering Services,Type IS,2015-01-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
C2C HOME INSPECTIONS,C2C HOME INSPECTIONS PLLC,5310 CHENNAULT RD,HOUSTON,TX,77033,541350,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-01-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CAD CROWD GROUP INC.,CAD CROWD GROUP INC.,1412 TABOR ST,HOUSTON,TX,77009,541340,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Foreign Corporation (Out-of-State),2024-02-27T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CALEB BRETT USA,INTERTEK USA INC.,2200 WEST LOOP S STE 200,HOUSTON,TX,77027,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Foreign Corporation (Out-of-State),2009-08-05T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CAM FIELD SOLUTIONS LLC,CAM FIELD SOLUTIONS LLC,17000 KATY FWY,HOUSTON,TX,77094,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2020-01-22T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"CAM INTEGRATED SOLUTIONS, LLC","CAM INTEGRATED SOLUTIONS, LLC",11757 KATY FWY STE 1120,HOUSTON,TX,77079,541330,Engineering Services,Corporation / Corporate Entity,2019-05-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CANELA WORKS,CANELA WORKS LLC,4414 HUMMINGBIRD ST,HOUSTON,TX,77035,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-05-05T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CARRINGER ENGINEERING LLC,CARRINGER ENGINEERING LLC,4706 EAGLE TRAIL DR,HOUSTON,TX,77084,541330,Engineering Services,Limited Liability Company (LLC),2021-10-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"CASTROPAREDES INTERNATIONAL, INC.","CASTROPAREDES INTERNATIONAL, INC.",935 IVY WALL DR,HOUSTON,TX,77079,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2013-06-04T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CB&I STONE & WEBSTER,"STONE & WEBSTER, L.L.C.",1430 ENCLAVE PKWY,HOUSTON,TX,77077,541330,Engineering Services,Corporation / Corporate Entity,2001-03-23T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"CD PARAGON, PLLC","CD PARAGON, PLLC",2618 RUSK ST,HOUSTON,TX,77003,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2023-08-15T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CDM SMITH INC.,CDM SMITH INC.,11490 WESTHEIMER RD STE 700,HOUSTON,TX,77077,541330,Engineering Services,Foreign Corporation (Out-of-State),2017-01-20T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CEGAL LLC,CEGAL LLC,12140 WICKCHESTER LN STE 502,HOUSTON,TX,77079,541330,Engineering Services,Limited Liability Company (LLC),2016-11-02T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"CENTURY ENGINEERING, INC.","CENTURY ENGINEERING, INC.",3030 S GESSNER RD STE 100,HOUSTON,TX,77063,541330,Engineering Services,Texas Corporation,1993-10-22T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CHELSEA PLACE DESIGN INC,"CHELSEA PLACE DESIGN, INC.",3200 SOUTHWEST FWY STE 2121,HOUSTON,TX,77027,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2006-09-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"CHR SOLUTIONS, INC.","CHR SOLUTIONS, INC.",9700 BISSONNET ST STE 2800,HOUSTON,TX,77036,541330,Engineering Services,Texas Corporation,2025-12-01T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"CHRIS RANSOME & ASSOCIATES, INC.","CRA, INC.",2121 BRITTMOORE RD STE 3600,HOUSTON,TX,77043,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,1997-03-03T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"CIEL ET TERRE USA, INC","CIEL ET TERRE USA, INC",5444 WESTHEIMER RD STE 1000,HOUSTON,TX,77056,541330,Engineering Services,Foreign Corporation (Out-of-State),2025-07-03T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"CIVIL-SURV LAND SURVEYING, L.C.","CIVIL-SURV LAND SURVEYING, L.C.",10590 WESTOFFICE DR STE 100,HOUSTON,TX,77042,541360,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2019-05-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CLEAN AIR ENGINEERING INC,"CLEAN AIR ENGINEERING, INC.",321 CENTURY PLAZA DR STE 110,HOUSTON,TX,77073,541330,Engineering Services,Foreign Corporation (Out-of-State),2004-01-22T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"CLERKLEY WATKINS GROUP, INC.","CLERKLEY WATKINS GROUP, INC.",1177 WEST LOOP S STE 1717,HOUSTON,TX,77027,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2013-03-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CLEVELAND'S FLOWERS & GARDENS LLC,CLEVELAND'S FLOWERS & GARDENS LLC,4822 MERWIN ST APT 14,HOUSTON,TX,77027,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-08-24T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CMA ENGINEERINGS LLC,CMA ENGINEERINGS LLC,6701 DIXIE DR,HOUSTON,TX,77087,541330,Engineering Services,Limited Liability Company (LLC),2026-03-19T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"COBB, FENDLEY & ASSOCIATES, INC.","COBB, FENDLEY & ASSOCIATES, INC.",4424 W SAM HOUSTON PKWY N STE 600,HOUSTON,TX,77041,541330,Engineering Services,Texas Corporation,2024-04-16T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
COLE-GRAY DESIGNS,FRANCEL C GRAY,11208 WILDING LN,HOUSTON,TX,77024,541340,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2026-07-13T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
COLLABORATIVE DESIGN GROUP,COLLABORATIVE DESIGN GROUP - ARCHITECTURE & INTERI,2501 CENTRAL PKWY STE A1,HOUSTON,TX,77092,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2023-12-18T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
COLRICH ENGINEERING LLC,COLRICH ENGINEERING LLC,5206 IRVINGTON BLVD STE D1,HOUSTON,TX,77009,541330,Engineering Services,Limited Liability Company (LLC),2022-11-28T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
COMMTEL NETWORKS (USA) LLC,COMMTEL NETWORKS (USA) LLC,9330 KIRBY DR STE 100,HOUSTON,TX,77054,541330,Engineering Services,Corporation / Corporate Entity,2026-06-09T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CONDESENG LLC,CONDESENG LLC,7114 CENTRE GROVE CT,HOUSTON,TX,77069,541330,Engineering Services,Limited Liability Company (LLC),2025-01-27T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CORE LABORATORIES LP,CORE LABORATORIES LP,6316 WINDFERN RD,HOUSTON,TX,77040,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type PF,2001-06-02T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CORE LABORATORIES LP,CORE LABORATORIES LP,8210 MOSLEY RD,HOUSTON,TX,77075,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type PF,1994-11-04T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"CORENVIRONS, LLC","CORENVIRONS, LLC",2519 FAIRWAY PARK DR STE 300,HOUSTON,TX,77092,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2020-01-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
COSTELLO INC,"COSTELLO, LLC",9990 RICHMOND AVE STE 450,HOUSTON,TX,77042,541330,Engineering Services,Limited Liability Company (LLC),1999-06-01T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CREOLE DESIGN LLC,CREOLE DESIGN LLC,505 MERRILL ST,HOUSTON,TX,77009,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2005-09-19T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CREST ENERGY SERVICES CORP.,CREST ENERGY SERVICES CORP.,1021 BLACKHAW ST,HOUSTON,TX,77079,541360,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2026-07-24T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"CRITICAL POWER SYSTEM SOLUTIONS, LLC","CRITICAL POWER SYSTEM SOLUTIONS, LLC",16820 BARKER SPRINGS RD STE 521,HOUSTON,TX,77084,541330,Engineering Services,Limited Liability Company (LLC),2025-05-29T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CUE DESIGN LLC,CUE DESIGN LLC,314 DORCHESTER ST,HOUSTON,TX,77022,541340,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-02-11T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CURTIS & WINDHAM ARCHITECTS INCORPORATED,"CURTIS & WINDHAM ARCHITECTS, INCORPORATED",3815 MONTROSE BLVD STE 100,HOUSTON,TX,77006,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2007-11-16T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CUSIMANO ARCHITECT PLLC,CUSIMANO ARCHITECT PLLC,4511 NETT ST,HOUSTON,TX,77007,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-08-21T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
CYGNUS METROLOGY LLC.,CYGNUS METROLOGY LLC.,22420 STATE HIGHWAY 249,HOUSTON,TX,77070,541330,Engineering Services,Limited Liability Company (LLC),2022-07-27T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"D.E.F.I. STRUCTURAL FIBERGLASS, LLC","D.E.F.I. STRUCTURAL FIBERGLASS, LLC",17111 ROLLING CREEK DR STE 107,HOUSTON,TX,77090,541330,Engineering Services,Limited Liability Company (LLC),2010-11-15T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DAGERTEK LLC,DAGERTEK LLC,2500 WILCREST DR STE 300,HOUSTON,TX,77042,541330,Engineering Services,Limited Liability Company (LLC),2026-03-11T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"DARAM ENGINEERS, INC.","DARAM ENGINEERS, INC.",5420 DASHWOOD DR STE 206,HOUSTON,TX,77081,541330,Engineering Services,Texas Corporation,2017-09-21T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"DART LAND SERVICES, LLC","DART LAND SERVICES, LLC",16350 PARK TEN PL STE 103,HOUSTON,TX,77084,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2020-09-12T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DATASEISMIC CORPORATION,DATASEISMIC CORPORATION,17171 PARK ROW STE 247,HOUSTON,TX,77084,541360,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2026-01-21T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DCW DESIGN & MAINTENANCE,DEBORAH C WAHEED,5444 WESTHEIMER RD STE 1640,HOUSTON,TX,77056,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2013-01-17T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"DEBORAH W. FRANCIS INTERIORS & GARDENS, LLC","DEBORAH W. FRANCIS INTERIORS & GARDENS, LLC",3823 WICKERSHAM LN APT 8,HOUSTON,TX,77027,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2011-02-02T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DEGEORGE DESIGN,"LANCE C. DEGEORGE INTERESTS, LLC",5700 WOODWAY DR STE 200,HOUSTON,TX,77057,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2014-06-11T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DELTA CHEMICAL SERVICES,TAMINCO US LLC,10521 SHELDON RD,HOUSTON,TX,77044,541330,Engineering Services,Corporation / Corporate Entity,2007-07-28T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DESIGN WORKS,JANUARI M WORKS,2310 ROY CIR,HOUSTON,TX,77007,541340,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2005-03-21T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"DESIMONE CONSULTING ENGINEERING, D.P.C.","DESIMONE CONSULTING ENGINEERING, D.P.C.",5599 SAN FELIPE ST STE 1425,HOUSTON,TX,77056,541330,Engineering Services,Foreign Corporation (Out-of-State),2024-04-06T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DET NORSKE VERITAS INDUSTRY,DNV USA INC.,16340 PARK TEN PL STE 100,HOUSTON,TX,77084,541330,Engineering Services,Texas Corporation,1991-04-13T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"DETECHTION USA, INC","DETECHTION USA, INC",3200 SOUTHWEST FWY,HOUSTON,TX,77027,541330,Engineering Services,Foreign Corporation (Out-of-State),2016-07-21T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DIGITALGLOBE,VANTOR INC.,1700 POST OAK BLVD STE 611,HOUSTON,TX,77056,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Foreign Corporation (Out-of-State),2016-10-06T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"DILLON KYLE ARCHITECTURE, INC.","DILLON KYLE ARCHITECTURE, INC.",1500 W ALABAMA ST,HOUSTON,TX,77006,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2024-07-16T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"DIMENSIONAL ENGINEERING, INC.","DIMENSIONAL SERVICES, INC.",5750 N SAM HOUSTON PKWY E STE 601,HOUSTON,TX,77032,541330,Engineering Services,Foreign Corporation (Out-of-State),2013-11-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DIVISION 7 CAD,JULIO MARIO PUGA,8430 SUMMERTREE DR,HOUSTON,TX,77040,541340,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-02-05T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DIVISION M ENGINEERING LLC,DIVISION M LLC,9530 HIGHMEADOW DR,HOUSTON,TX,77063,541330,Engineering Services,Limited Liability Company (LLC),2013-04-25T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DOW ENGINEERING COMPANY,DOW ENGINEERING COMPANY,1254 ENCLAVE PKWY,HOUSTON,TX,77077,541330,Engineering Services,Foreign Corporation (Out-of-State),2023-03-24T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DOWNHOLE INNOVATIONS LLC,DOWNHOLE INNOVATIONS LLC,6807 WILLOW BROOK PARK,HOUSTON,TX,77066,541330,Engineering Services,Limited Liability Company (LLC),2023-12-04T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DRAGON DEEPWATER DEVELOPMENT INC.,DRAGON DEEPWATER DEVELOPMENT INC.,13711 TURN POINT CT,HOUSTON,TX,77044,541330,Engineering Services,Texas Corporation,2019-03-12T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"DRD DESIGNS, LLC","DRD DESIGN, LLC",3717 SUNSET BLVD,HOUSTON,TX,77005,541330,Engineering Services,Limited Liability Company (LLC),2020-03-27T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DREIYM ENGINEERING PLLC,DREIYM ENGINEERING PLLC,12514 COLONY HILL LN,HOUSTON,TX,77014,541330,Engineering Services,Limited Liability Company (LLC),2018-05-15T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"DRILLSCAN US, INC.","H&P TECHNOLOGIES INTERNATIONAL, INC.",2000 S DAIRY ASHFORD ST STE 420,HOUSTON,TX,77077,541330,Engineering Services,Texas Corporation,2011-09-01T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DRIVE2CREATE,DRIVE2CREATE LLC,12534 OLD OAKS DR,HOUSTON,TX,77024,541330,Engineering Services,Limited Liability Company (LLC),2022-04-29T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DVJ CIVIL ENGINEERING & LAND SURVEYING,DVJ CIVIL ENGINEERING & LAND SURVEYING LLC,5295 HOLLISTER ST STE 104,HOUSTON,TX,77040,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2021-01-05T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DWG WORKS,JOSE MEMBRENO,927 MOODY ST,HOUSTON,TX,77009,541340,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-06-24T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
DYNA-THERM CORPORATION,DYNA-THERM CORPORATION,13937 LUTHE RD,HOUSTON,TX,77039,541330,Engineering Services,Texas Corporation,2023-02-25T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"DYNAMIC MOTION CONTROL, INC.","DYNAMIC MOTION CONTROL, INC.",8 GREENWAY PLZ STE 250,HOUSTON,TX,77046,541330,Engineering Services,Foreign Corporation (Out-of-State),2019-07-24T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"E D S LANDSCAPING, L.L.C.","E D S LANDSCAPING, L.L.C.",1550 DIXIE FARM RD,HOUSTON,TX,77089,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2021-08-04T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
E I C SURVEYING COMPANY,"EVERYTHING IN CHRIST SERVICES, INC.",12345 JONES RD STE 270,HOUSTON,TX,77070,541330,Engineering Services,Texas Corporation,1992-09-03T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"E M C SERVICES, INC.","E M C SERVICES, INC.",5543 ARMOUR DR,HOUSTON,TX,77020,541330,Engineering Services,Texas Corporation,1988-09-06T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"E4A SOLUTIONS, LLC","E4A SOLUTIONS, LLC",4303 SOUTH DR,HOUSTON,TX,77053,541330,Engineering Services,Limited Liability Company (LLC),2024-11-06T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EAGLE ANALYTICAL SERVICES, INC.","EAGLE ANALYTICAL SERVICES, INC.",11111 S WILCREST DR,HOUSTON,TX,77099,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2020-11-04T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ECS - TEXAS LLP,"ECS SOUTHWEST, LLP",1050 N POST OAK RD STE 120,HOUSTON,TX,77055,541330,Engineering Services,Type PB,2015-01-07T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EDMINSTER, HINSHAW, RUSS & ASSOCIATES, INC.","EDMINSTER, HINSHAW, RUSS & ASSOCIATES, INC.",10555 WESTOFFICE DR,HOUSTON,TX,77042,541330,Engineering Services,Texas Corporation,1989-11-07T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EGS SYSTEMS, INC.","EGS SYSTEMS, INC.",16350 PARK TEN PL STE 245,HOUSTON,TX,77084,541330,Engineering Services,Texas Corporation,2017-09-15T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EI EARTH DESIGN, LLC","EI EARTH DESIGN, LLC",4430 TALINA WAY STE B,HOUSTON,TX,77041,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-05-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EL CARMEN LAND AND CONSERVATION COMPANY, LLC","EL CARMEN LAND AND CONSERVATION COMPANY, LLC",10100 KATY FWY STE 300,HOUSTON,TX,77043,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2018-01-31T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ELEMENT ARCHITECTS LLC,ELEMENT ARCHITECTS LLC,1250 WOOD BRANCH PARK DR STE 480,HOUSTON,TX,77079,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2021-01-28T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ELEMENT MATERIALS TECHNOLOGY HOUSTON INC.,ELEMENT MATERIALS TECHNOLOGY HOUSTON LLC,222 CAVALCADE ST,HOUSTON,TX,77009,541330,Engineering Services,Corporation / Corporate Entity,1999-05-05T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ELIZABETH SPILLAR PRODUCTIONS,ELIZABETH A JONES,1914 GARDEN FERN CT,HOUSTON,TX,77062,541330,Engineering Services,Type IS,2026-08-07T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
EMBER STIC LLC,EMBER STIC LLC,15990 N BARKERS LANDING RD STE 130,HOUSTON,TX,77079,541330,Engineering Services,Limited Liability Company (LLC),2024-11-18T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
EMPLOYEES ACTIVITY COMM.,"KBR WYLE SERVICES, LLC",1290 HERCULES AVE STE 120,HOUSTON,TX,77058,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2000-06-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EMSL ANALYTICAL, INC.","EMSL ANALYTICAL, INC.",5950 FAIRBANKS N HOUSTON RD,HOUSTON,TX,77040,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Foreign Corporation (Out-of-State),2016-06-07T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EN ENGINEERING, LLC","EN ENGINEERING, LLC",11821 EAST FWY,HOUSTON,TX,77029,541330,Engineering Services,Corporation / Corporate Entity,2015-10-13T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EN ENGINEERING, LLC","EN ENGINEERING, LLC",4501 S PINEMONT DR STE 106,HOUSTON,TX,77041,541330,Engineering Services,Corporation / Corporate Entity,2019-11-12T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ENCOMPASS SERVICES, LLC","ENCOMPASS SERVICES, LLC",14800 SAINT MARYS LN,HOUSTON,TX,77079,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2023-12-29T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ENERGY & TECHNOLOGY AND TECHNICAL INDUSTRIES GROUP,"TECHNICAL INDUSTRIES, INC.",15438 MILLER ROAD 1 LOT A,HOUSTON,TX,77049,541350,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Foreign Corporation (Out-of-State),2022-11-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ENERMECH MECHANICAL SERVICES INC.,ENERMECH MECHANICAL SERVICES INC.,12101 CUTTEN RD,HOUSTON,TX,77066,541330,Engineering Services,Texas Corporation,2023-03-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ENERSYS CORPORATION,ENERSYS CORPORATION,2925 RICHMOND AVE STE 1200,HOUSTON,TX,77098,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2025-09-12T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ENGINE TECHNOLOGY SUPPORT,"ENGINE TECHNOLOGY SUPPORT, INC.",12777 JONES RD STE 240,HOUSTON,TX,77070,541330,Engineering Services,Texas Corporation,2023-07-17T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
