Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
PCW UNLIMITED LLC,PCW UNLIMITED LLC,4201 CYPRESS CREEK PKWY STE 5401048,HOUSTON,TX,77068,238320,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-03-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PEACE OF MIND SERVICES, LLC","PEACE OF MIND SERVICES, LLC",6223 BILLINGTON ST,HOUSTON,TX,77084,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2012-07-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PEAK ROOFING, INC.","PEAK ROOFING, INC.",714 YALE ST,HOUSTON,TX,77007,238160,Roofing Contractors,Texas Corporation,2014-09-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PEARL'S MASTER FLOOR INCORPORATED,PEARL'S MASTER FLOOR INCORPORATED,5432 DARLING ST,HOUSTON,TX,77007,238332,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2014-08-06T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PEARL'S MASTER FLOOR INCORPORATED,PEARL'S MASTER FLOOR INCORPORATED,2020 ANTOINE DR,HOUSTON,TX,77055,238332,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2024-09-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PEDINI TEXAS LLC,PEDINI TEXAS LLC,5120 WOODWAY DR,HOUSTON,TX,77056,238391,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2018-03-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PELITE INC,PELITE INC.,12633 MEMORIAL DR APT 137,HOUSTON,TX,77024,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2026-01-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PENCO ACCESS CONTROL, LLC","PENCO ACCESS CONTROL, LLC",4043 HOLLISTER ST,HOUSTON,TX,77080,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2019-01-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PENHALL COMPANY,PENHALL COMPANY,6728 THEALL RD,HOUSTON,TX,77066,238990,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2017-04-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PEOPLES CHOICE ELECTRIC, INC.","PEOPLES CHOICE ELECTRIC, INC.",12025 RICHMOND AVE APT 3207,HOUSTON,TX,77082,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2025-10-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PERDOMO FLOORS & FINISHES,"PERDOMO FLOORS & FINISHES, LLC",1512 AULINE LN,HOUSTON,TX,77055,238330,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-07-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PERFECT TEMP INC,"PERFECT TEMP, INC.",5819 MID PINES ST,HOUSTON,TX,77049,238222,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2003-10-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PERFECTION DEMOLITION LLC,PERFECTION DEMOLITION LLC,9802 FREESTONE ST,HOUSTON,TX,77034,238910,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-09-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PERFECTION ELECTRIC OF TEXAS, L.L.C.","PERFECTION ELECTRIC OF TEXAS, L.L.C.",9125 AIRPORT BLVD STE C2,HOUSTON,TX,77061,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2026-05-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PERFORMANCE COMMERCIAL GLASS,PERFORMANCE COMMERCIAL GLASS LLC,12824 1/2 HEMPSTEAD RD STE D,HOUSTON,TX,77092,238150,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2015-07-27T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PERFORMANCE CONTRACTING, INC.","PERFORMANCE CONTRACTING, INC.",10803 VINECREST DR STE 150,HOUSTON,TX,77086,238222,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2025-07-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PERFORMANCE ELECTRIC, L.P.","PERFORMANCE ELECTRIC, L.P.",11302 WINDFERN RD,HOUSTON,TX,77064,238210,Electrical Contractors and Other Wiring Installation,Type PL,2007-01-08T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PERIDON ENTERTAINMENT,KEITH R PERRY,10307 BANFIELD CT,HOUSTON,TX,77075,238210,Electrical Contractors and Other Wiring Installation,Type IS,2023-09-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PERMA-PIER FOUNDATION REPAIR OF TEXAS,"CONSTRUCT CAPITAL, LLC",3574 W T C JESTER BLVD,HOUSTON,TX,77018,238110,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2013-01-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PETERSON BECKNER INDUSTRIES, INC.","PETERSON BECKNER INDUSTRIES, INC.",1310 SPEARS RD,HOUSTON,TX,77067,238122,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2005-10-27T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PEVCO SYSTEMS INTERNATIONAL INC,PEVCO SYSTEMS INTERNATIONAL INC,9303 KIRBY DR,HOUSTON,TX,77054,238292,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2012-09-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PHILLIPS FIRE & LIFE SAFETY LLC,"DAN & TIFFANY CAPITAL HOLDINGS, LLC",525 N SAM HOUSTON PKWY E STE 380,HOUSTON,TX,77060,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2021-11-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PIADA ITALIAN STREET FOOD,"SIGNCOM, INC.",5801 MEMORIAL DR,HOUSTON,TX,77007,238190,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2015-08-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PIEPER/HOUSTON ELECTRIC,"PIEPER-HOUSTON ELECTRIC, L.P.",1702 OAK TREE DR,HOUSTON,TX,77080,238212,"Construction (General, Civil, Specialty Trades)",Type PL,1994-08-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PIER-A-MID REHABILITATION INC,"PIER-A-MID REHABILITATION, INC.",908 TULANE ST,HOUSTON,TX,77008,238111,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1992-10-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PIERRE'S CONSTRUCTION & REMODELING,"PIERRE'S CONSTRUCTION & REMODELING, LLC",8006 NARROW BROOK WAY,HOUSTON,TX,77016,238350,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-10-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PINNACLE A/C & HEATING, INC.","PINNACLE A/C & HEATING, INC.",10215 COPPERDALE LN,HOUSTON,TX,77064,238221,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2003-08-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PINNACLE AIR SERVICE CO,"P A S C, LLC",1507 WEDGEWOOD ST,HOUSTON,TX,77093,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2011-10-31T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PIPE DOCTORS, LLC","PIPE DOCTORS, LLC",4727 GLENVILLAGE ST,HOUSTON,TX,77084,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2018-10-06T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PIPER WHITNEY CONSTRUCTION LLC,PIPER WHITNEY CONSTRUCTION LLC,5301 POLK ST BLDG 14,HOUSTON,TX,77023,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-03-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PITALE PLUMBING LLC,"PITALE PLUMBING, LLC",1657 BLALOCK RD STE C,HOUSTON,TX,77080,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2024-06-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PITMAN CONSTRUCTION LLC,PITMAN CONSTRUCTION LLC,1815 HUMBLE WESTFIELD RD,HOUSTON,TX,77073,238310,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-02-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PLATINUM FLOOR COATINGS,"LIFETIME EPOXY, LLC",7802 KOLOA RIVER CT,HOUSTON,TX,77040,238390,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2018-09-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PLATINUM MILLWORK INC,PLATINUM MILLWORK INC,6715 MCGREW ST,HOUSTON,TX,77087,238992,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2015-04-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PLUM ALLEY WINDOWCRAFT,PLUM ALLEY WINDOWCRAFT LLC,2522 CALUMET ST,HOUSTON,TX,77004,238150,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2020-04-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PLUMBING PRIME SOLUTIONS LLC,PLUMBING PRIME SOLUTIONS LLC,448 W 19TH ST # 734,HOUSTON,TX,77008,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2024-12-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PLUMBING WORKS OF HOUSTON LLC,PLUMBING WORKS OF HOUSTON LLC,6615 FLINTLOCK RD,HOUSTON,TX,77040,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2009-07-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PLUMCO , INC.","PLUMCO , INC.",5834 WIGTON DR,HOUSTON,TX,77096,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2010-06-10T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PMQ ALTERNATIVES INC,"PMQ ALTERNATIVES, INC.",6120 W BY NORTHWEST BLVD STE 190,HOUSTON,TX,77040,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2006-01-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
POLAR AIR HEATING & AIR CONDTG CORP,"POLAR-AIR HEATING & AIR CONDITIONING, CORP.",8718 ANTELOPE DR,HOUSTON,TX,77063,238222,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1975-07-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"POLAR BEAR EXPRESS HVACR, LLC","POLAR BEAR EXPRESS HVACR, LLC",4307 TAREYTON LN,HOUSTON,TX,77047,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2026-03-31T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
POLYMERIC SPRAY FOAM AND COATINGS LLC,POLYMERIC SPRAY FOAM AND COATINGS LLC,10155 WINDFERN RD,HOUSTON,TX,77064,238310,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2016-08-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
POOL AND MORE,AHMAD D ASHKAR,9114 SAVANNAH TRL,HOUSTON,TX,77095,238121,"Construction (General, Civil, Specialty Trades)",Type IS,2026-02-27T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
POOL PRO & CONSTRUCTION LLC,POOL PRO & CONSTRUCTION LLC,11311 NORMEADOW LN,HOUSTON,TX,77076,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-06-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PORTILLO REMODELING,FRANKLIN PORTILLO,11651 HERALD SQUARE DR,HOUSTON,TX,77099,238330,"Construction (General, Civil, Specialty Trades)",Type IS,2022-10-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"POSTEL INTERNATIONAL, INC.","POSTEL INTERNATIONAL, INC.",11210 STEEPLECREST DR,HOUSTON,TX,77065,238120,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2016-10-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
POWER ELECTRICAL INC,"POWER ELECTRICAL TEXAS, INC.",11901 GLOGER ST,HOUSTON,TX,77039,238212,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2007-01-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
POWER SERVICE PLUS,POWER SERVICES PLUS LLC,10110 FORUM WEST DR APT 527,HOUSTON,TX,77036,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2022-12-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
POWER SHIELD GEN LLC,POWER SHIELD GEN LLC,707 WOODCASTLE BND,HOUSTON,TX,77094,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2026-09-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"POWER TESTING AND ENERGIZATION, INC.","POWER TESTING AND ENERGIZATION, INC.",509 N SAM HOUSTON PKWY E STE 200,HOUSTON,TX,77060,238210,Electrical Contractors and Other Wiring Installation,Foreign Corporation (Out-of-State),2012-02-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
POWERED BY H,POWERED BY H LLC,2210 W 34TH ST,HOUSTON,TX,77018,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2024-01-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"POWERED ELECTRICAL SERVICES, LLC","POWERED ELECTRICAL SERVICES, LLC",9411 TASCOSA LN,HOUSTON,TX,77064,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2025-08-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRACTICAL INNOVATIONS LLC,PRACTICAL INNOVATIONS LLC,12018 SPRING GROVE DR,HOUSTON,TX,77099,238992,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-08-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRACTICAL INNOVATIONS LLC,PRACTICAL INNOVATIONS LLC,12018 SPRING GROVE DR,HOUSTON,TX,77099,238992,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-08-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRADO SERVICES,ANDREW PRADO,7450 SANTA FE DR,HOUSTON,TX,77061,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,2011-03-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRAESIDIUM SOLUTIONS LLC,PRAESIDIUM SOLUTIONS LLC,12202 KIMBERLEY LN,HOUSTON,TX,77024,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2026-07-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRECISION DEVELOPMENT LTD,"PRECISION DEVELOPMENT, LTD.",5711C CLAREWOOD DR,HOUSTON,TX,77081,238141,"Construction (General, Civil, Specialty Trades)",Type PL,2000-01-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRECISION FOUNDATION SERVICE INC,"PRECISION FOUNDATION SERVICE, INC.",8427 HAMMERLY BLVD,HOUSTON,TX,77055,238911,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1996-08-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRECISION GARAGE DOOR OF BELLAIRE,"IMPACT HOME SERVICES II, LLC",9777 HARWIN DR STE 202,HOUSTON,TX,77036,238990,"Construction (General, Civil, Specialty Trades)",Corporation / Corporate Entity,2025-10-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRECISION GARAGE DOOR OF HOUSTON,"IMPACT HOME SERVICES II, LLC",11875 W LITTLE YORK RD STE 401,HOUSTON,TX,77041,238990,"Construction (General, Civil, Specialty Trades)",Corporation / Corporate Entity,2024-07-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRECISION GARAGE DOORS OF LEAGUE CITY,"IMPACT HOME SERVICES II, LLC",1002 GEMINI ST STE 225K,HOUSTON,TX,77058,238990,"Construction (General, Civil, Specialty Trades)",Corporation / Corporate Entity,2025-08-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PRECISION MACHINERY CONTRACTORS, LLC","PRECISION MACHINERY CONTRACTORS, LLC",4680 S SAM HOUSTON PKWY E,HOUSTON,TX,77048,238290,"Construction (General, Civil, Specialty Trades)",Corporation / Corporate Entity,2021-10-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRECISION ROOF CRAFTERS INC,"PRECISION ROOF CRAFTERS, INC.",3919 JEANETTA ST,HOUSTON,TX,77063,238162,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2006-04-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PRECISION SITE SERVICES, LLC","PRECISION SITE SERVICES, LLC",14405 WALTERS RD STE 438,HOUSTON,TX,77014,238110,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2009-07-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PREFERRED HOME SOLUTIONS,PREFERRED HOME SOLUTIONS LLC,3313 CLEARVIEW CIR,HOUSTON,TX,77025,238991,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-12-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PREFERRED TECHNOLOGIES INC,"PREFERRED TECHNOLOGIES, LLC",1406 HARTWICK RD,HOUSTON,TX,77093,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2005-09-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PREMIER AC & HEATING CO,PREMIER A/C & HEATING COMPANY,2109 LOU ELLEN LN,HOUSTON,TX,77018,238221,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1990-06-07T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PREMIER HOME TECHNOLOGIES, L.P.","PREMIER HOME TECHNOLOGIES, L.P.",8564 KATY FWY STE 132,HOUSTON,TX,77024,238210,Electrical Contractors and Other Wiring Installation,Type PL,2013-02-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PREMIER HVAC COMPANY, INC","PREMIER HVAC COMPANY, INC",10849 KINGHURST DR STE 105,HOUSTON,TX,77099,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2021-03-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PREMIER MECHANICAL LLC,PREMIER MECHANICAL LLC,6723 THEALL RD STE D,HOUSTON,TX,77066,238222,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2022-02-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PREMIER PLASTERING SUPPLY, LTD.","PREMIER PLASTERING SUPPLY, LTD.",8850 HEMPSTEAD RD STE A,HOUSTON,TX,77008,238310,"Construction (General, Civil, Specialty Trades)",Type PL,2009-05-26T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PREMIUM ACE'S CONCRETE LLC,PREMIUM ACE'S CONCRETE LLC,2918 MOHAWK ST,HOUSTON,TX,77093,238111,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-04-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PREMIUM HVAC MECHANICAL SERVICES LLC,PREMIUM HVAC MECHANICAL SERVICES LLC,7935 SCENIC CANYON LN,HOUSTON,TX,77095,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2018-05-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PRIMARY PLUMBING SERVICES, LLC","PRIMARY PLUMBING SERVICES, LLC",2722 BROAD ST,HOUSTON,TX,77087,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2020-05-07T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRIME ELEVATOR CORP,PRIME ELEVATOR CORP.,16800 IMPERIAL VALLEY DR STE 375,HOUSTON,TX,77060,238990,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2024-06-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRIME HVAC,"PRIME HVAC, LLC",18701 CLAY RD STE 800,HOUSTON,TX,77084,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2020-08-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PRIME MECHANICAL AND CONSTRUCTION, INC.","PRIME MECHANICAL AND CONSTRUCTION, INC.",10315 WINDFERN RD,HOUSTON,TX,77064,238222,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1994-06-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRIME-SYSTEMS,PROFESSIONAL SOUND & ACOUSTICS CORPORATION,411 W TIDWELL RD,HOUSTON,TX,77091,238211,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2019-06-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRIMECO STEEL AND FENCE,RICHARD GENE GRAYSON,8207 LEGHORN ST,HOUSTON,TX,77040,238122,"Construction (General, Civil, Specialty Trades)",Type IS,2020-03-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRIMO AC MECHANICAL LLC,PRIMO AC MECHANICAL LLC,9219 KATY FWY STE 231,HOUSTON,TX,77024,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2020-08-14T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PRINCIPAL ELECTRICAL CONTRACTORS, L.L.C.","PRINCIPAL ELECTRICAL CONTRACTORS, L.L.C.",4125 HOLLISTER ST STE T,HOUSTON,TX,77080,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2024-05-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PRISM ELECTRIC, INC.","PRISM ELECTRIC, LLC",1229 W 34TH ST,HOUSTON,TX,77018,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2010-04-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRIZE ENTERPRISES LLC,PRIZE ENTERPRISES LLC,1305 W 11TH ST # 3212,HOUSTON,TX,77008,238320,"Construction (General, Civil, Specialty Trades)",Corporation / Corporate Entity,2025-05-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRO CARPET SERVICES,PRO CARPET SERVICES LLC,2614 FALLEN OAK RD,HOUSTON,TX,77038,238991,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2019-02-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PRO CONSTRUCTION GROUP, LLC","PRO CONSTRUCTION GROUP, LLC",4200 LOCKFIELD ST APT 116,HOUSTON,TX,77092,238311,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-03-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PRO PINK POOLS, LLC","PRO PINK POOLS, LLC",10107 WESTVIEW DR APT 287,HOUSTON,TX,77043,238991,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2024-02-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PROCESS COMPLIANCE PRODUCTS INC,PROCESS COMPLIANCE PRODUCTS INC.,17110 PARSLEY HAWTHORNE CT,HOUSTON,TX,77059,238332,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2006-10-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PROCESS REFRIGERATION TECHNOLOGIES INC,PROCESS REFRIGERATION TECHNOLOGIES INC,11111 KATY FWY STE 910,HOUSTON,TX,77079,238222,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2019-07-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PROFESSIONAL CERAMIC TILE, INC.","PROFESSIONAL CERAMIC TILE, INC.",8661 RAYSON RD,HOUSTON,TX,77080,238340,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2026-07-06T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PROFESSIONAL ELECTRICAL SERVICES LLC.,PROFESSIONAL ELECTRICAL SERVICES LLC.,9330 CAMELIA CREST LN,HOUSTON,TX,77064,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2021-04-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PROFESSIONAL PAINTERS OF HOUSTON,REBECCA KOKER,4309 OATS ST,HOUSTON,TX,77020,238320,"Construction (General, Civil, Specialty Trades)",Type IS,2017-04-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PROGRESSIVE COMMERCIAL AQUATICS INC,"PROGRESSIVE COMMERCIAL AQUATICS, LLC",2510 FARRELL RD,HOUSTON,TX,77073,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),1994-09-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PROGRESSIVE INTEREST INC,PROGRESSIVE INTEREST INC.,6105 MAPLE ST,HOUSTON,TX,77074,238212,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2007-10-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"PROMINENT PLUMBING SOLUTIONS, LLC","PROMINENT PLUMBING SOLUTIONS, LLC",1317 FINCH ST,HOUSTON,TX,77009,238221,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-02-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PRONTO MECHANICAL,PRONTO MECHANICAL LLC,11010 VERANO ST,HOUSTON,TX,77029,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2023-01-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PROPERTY TECH MANAGEMENT,PROPERTY TECH MANAGEMENT LLC,6031 HIGHWAY 6 N STE 165-209,HOUSTON,TX,77084,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2024-05-31T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
PROPLAY RECREATION LLC,PROPLAY RECREATION LLC,10318 LAKE RD STE 101A,HOUSTON,TX,77070,238992,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2024-11-06T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
