Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
H&R BLOCK ENTERPRISES LLC,H&R BLOCK ENTERPRISES LLC,10912 WESTHEIMER RD,HOUSTON,TX,77042,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2025-10-27T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
H&R BLOCK ENTERPRISES LLC,H&R BLOCK ENTERPRISES LLC,8220 S GESSNER DR STE 12,HOUSTON,TX,77036,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2025-10-27T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
H&R BLOCK ENTERPRISES LLC,H&R BLOCK ENTERPRISES LLC,6134 WESTHEIMER RD STE B,HOUSTON,TX,77057,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2025-10-27T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
HANNABBEY GROUP LP,"HANNABBEY GROUP, LP",12614 ASHCLIFT DR,HOUSTON,TX,77082,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type PL,2025-07-15T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
HAPPINESS LEARNING CENTER,ESHO HOLDINGS INC.,9626 COURT GLEN DR,HOUSTON,TX,77099,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2021-02-01T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
HEIGHTS BOOKKEEPING LLC,HEIGHTS BOOKKEEPING LLC,8006 HAMMERLY BLVD,HOUSTON,TX,77055,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-01-01T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
HENRY D NGUYEN CPA PLLC,HENRY D NGUYEN CPA PLLC,1302 W PARK AT SHADY VILLA,HOUSTON,TX,77055,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2017-01-21T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
HH SERVICES,"HH TAX SERVICE, INC",17550 W LITTLE YORK RD STE 5A,HOUSTON,TX,77084,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2020-03-10T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"HIGGINS COMPUTER SOLUTIONS, INC.","HIGGINS COMPUTER SOLUTIONS, INC.",5038 STILLBROOKE DR,HOUSTON,TX,77035,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2024-01-02T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"HILLWAY OF TEXAS, LLC","HILLWAY OF TEXAS, LLC",5850 SAN FELIPE ST STE 500,HOUSTON,TX,77057,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2012-08-06T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"I3P SERVICES, LLC","I3P SERVICES, LLC",18835 APPLETREE HILL LN,HOUSTON,TX,77084,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2023-04-20T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
IMC MULTISERVICE,IRIS MARTINEZ CALDERON,16923 SUNSHINE ST,HOUSTON,TX,77049,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-09-11T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
INCOME TAX SERVICE,ALEJANDRO MULLER,800 S WAYSIDE DR,HOUSTON,TX,77023,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2008-07-21T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
INFINITY TAX SERVICES & SOLUTIONS LLC.,INFINITY TAX SERVICES & SOLUTIONS LLC.,12475 GULF FWY STE C005,HOUSTON,TX,77034,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-03-01T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
INTERNATIONAL BOOKKEEPING SERVICES INC,"INTERNATIONAL BOOKKEEPING SERVICES, INC.",2401 FOUNTAIN VIEW DR STE 314,HOUSTON,TX,77057,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2006-10-05T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
J&P FINANCIAL SERVICES PLLC,J&P FINANCIAL SERVICES PLLC,3810 LAW ST APT 380,HOUSTON,TX,77005,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-06-25T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
J. GARCIA INCOME TAX SERVICES AND NOTARY,JULIO CESAR GARCIA,2507 MANACOR CIR,HOUSTON,TX,77038,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-06-03T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"JAH GLOBAL ENTERPRISES, LLC.","JAH GLOBAL ENTERPRISES, LLC.",611 DAIRY ASHFORD RD APT 117,HOUSTON,TX,77079,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-06-28T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"JAIME M HUMPHREY CPA, LLC","JAIME M HUMPHREY CPA, LLC",4615 SOUTHWEST FWY STE 622,HOUSTON,TX,77027,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2020-10-29T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"JAMES DIFRANCESCO & ASSOCIATES, P.C.","JAMES DIFRANCESCO & ASSOCIATES, P.C.",4405 DIRECTORS ROW,HOUSTON,TX,77092,541211,Offices of Certified Public Accountants,Type CP,2019-06-12T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
JAS OFFICE INCOME TAX,RITA SANTOS,607 PECORE ST,HOUSTON,TX,77009,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-11-28T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
JC TAX SERVICE,JOSE LUIS CONTRERAS,370 MAXEY RD,HOUSTON,TX,77013,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-09-09T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
JEANETH UNLIMITED,JEANETH CROOKS REID,4865 E RIDGE CREEK DR,HOUSTON,TX,77053,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2020-01-22T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
JHB TAX SERVICES,JOE H BATEKI,16134 INDIAN MILL DR,HOUSTON,TX,77082,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2015-09-08T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
JOHN E TURNER P C,"JOHN E. TURNER, P.C.",12727 FEATHERWOOD DR STE 111,HOUSTON,TX,77034,541211,Offices of Certified Public Accountants,Type CP,2000-06-13T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
JOHN F COGGIN CPA PROFESSIONAL LIMITED LIABILITY C,JOHN F COGGIN CPA PROFESSIONAL LIMITED LIABILITY C,1200 SMITH ST,HOUSTON,TX,77002,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2012-05-09T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
JONES TAX & INVESTMENT PLANNING SERVICES INC,"JONES TAX & FINANCIAL SERVICES, INC.",16842 ROYAL CREST DR,HOUSTON,TX,77058,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,1994-06-21T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
JULZ MOTORS,JULIA GALINDO,11024 ALDINE WESTFIELD RD,HOUSTON,TX,77093,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-11-18T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
JULZ MOTORS,JULIA GALINDO,11727 BAUMAN RD,HOUSTON,TX,77076,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2026-01-09T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
JULZ TAX SERVICES,JULIA GALINDO,440 BENMAR DR STE 2004,HOUSTON,TX,77060,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2022-09-12T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
KAE PROFESSIONAL SERVICES LLC,KAE PROFESSIONAL SERVICES LLC,4628 N MCCARTY ST STE D,HOUSTON,TX,77013,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-03-07T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
KARLY'S TAXES & MULTISERVICES,KARLA VANESSA DAVIS,918 ALDINE BENDER RD,HOUSTON,TX,77032,541211,Offices of Certified Public Accountants,Type IS,2026-04-08T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"KGS OPERATIONS, LLC","KGS OPERATIONS, LLC",11011 BROOKLET DR STE 220,HOUSTON,TX,77099,541214,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2020-08-29T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
KIMBERLY NICOL VIOLANTE,KIMBERLY NICOL VIOLANTE,2119 PINE TREE DR,HOUSTON,TX,77093,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2026-05-15T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
KM SERVICES,KENT P LOGAN,7503 MARBLE GLEN LN,HOUSTON,TX,77095,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2005-07-30T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
KPMG PEAT MARWICK,KPMG LLP,700 LOUISIANA ST FL 28,HOUSTON,TX,77002,541211,Offices of Certified Public Accountants,Type PB,2000-05-12T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
LATINO EXPRESS MULTISERVICES,TANIA LAURA ARGUETA,25602 I 45 N BUILDING E,HOUSTON,TX,77386,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-12-30T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
LAURA L JONES,LAURA L JONES,17818 WILD WILLOW LN,HOUSTON,TX,77084,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-01-12T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"LAUREEN FALCO, C.P.A, LLC","LAUREEN FALCO, C.P.A, LLC",2143 VILLAGE DALE AVE,HOUSTON,TX,77059,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2019-06-07T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
LEO & DUTTON PLLC,LEO & DUTTON PLLC,616 FM 1960 RD W STE 635,HOUSTON,TX,77090,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2009-02-05T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
LINDEVELYN ENTERPRISES,LOIS E LINDSEY,12554 VERSAILLES DR,HOUSTON,TX,77015,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,1994-09-30T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
LNB FINANCIAL SOLUTIONS LLC,LNB FINANCIAL SOLUTIONS LLC,8358 LA ROCHE LN,HOUSTON,TX,77036,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-01-21T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
LOUNEV ADVISORY SERVICES LLC,LOUNEV ADVISORY SERVICES LLC,16342 PINON VISTA DR,HOUSTON,TX,77095,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2021-12-29T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
LUCIA INCOME TAX SERVICE,JUAN E PARRA,1605 GESSNER RD,HOUSTON,TX,77080,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2026-07-10T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
LULIS MULTISERVICES LLC,LULIS MULTISERVICES LLC,9950 WESTPARK DR STE 103A,HOUSTON,TX,77063,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-04-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
LUXE TAX SOLUTIONS LLC,LUXE TAX SOLUTIONS LLC,210 AIRTEX DR STE C,HOUSTON,TX,77090,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-05-04T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
LYNDA LORRAINE SALINAS,LYNDA LORRAINE SALINAS,161 CASTLEGORY RD,HOUSTON,TX,77015,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-02-07T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"M&K CPAS, PLLC","M&K CPAS, PLLC",4100 N SAM HOUSTON PKWY W STE 200,HOUSTON,TX,77086,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2013-03-11T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MAGNOLIA MULTISERVICIOS LLC,MAGNOLIA MULTISERVICIOS LLC,7539 AVENUE J STE E,HOUSTON,TX,77012,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-10-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MANNA TAX & TITLE SERVICES,PRISCILLA PENA,13846 HERSHE ST,HOUSTON,TX,77015,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-08-05T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"MARIO A. GARZA CPA, P.C.","MARIO A. GARZA CPA, P.C.",11999 KATY FWY STE 410,HOUSTON,TX,77079,541211,Offices of Certified Public Accountants,Type CP,2010-08-11T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MARY JANE DIXON,MARY JANE DIXON,16830 ROYAL CREST DR,HOUSTON,TX,77058,541211,Offices of Certified Public Accountants,Type IS,2001-03-27T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MASTER LATINOS INCOME TAX,NOHORA LOZADA,1410 ANTOINE DR,HOUSTON,TX,77055,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,,FTC Safeguards Rule / Taxpayer PII Protection
"MAULDIN & JENKINS, LLC","MAULDIN & JENKINS, LLC",1770 SAINT JAMES PL,HOUSTON,TX,77056,541211,Offices of Certified Public Accountants,Corporation / Corporate Entity,2026-02-14T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MEHRDADI CPA FIRM PLLC,"MEHRDADI CPA FIRM, PLLC",14211 WOODNOOK DR,HOUSTON,TX,77077,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2024-05-22T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MICHAEL K. WEBER CPA,MICHAEL K WEBER CPA PLLC,10739 W LITTLE YORK RD STE 100,HOUSTON,TX,77041,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2016-10-26T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"MILLAS CPA, LLC",MILLAS CPA & ASSOCIATES LLC,405 W GRAY ST,HOUSTON,TX,77019,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2013-01-29T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MIMI POSEY BOOKKEEPING,MIRIAM RENKIN POSEY,13727 KINGSRIDE LN,HOUSTON,TX,77079,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2013-03-02T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MIYERETH PIEDRAHITA,MIYERETH PIEDRAHITA,9889 CYPRESSWOOD DR APT 3108,HOUSTON,TX,77070,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2026-02-02T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MK Q AND A LTD,"MK Q AND A, LTD.",3100 S GESSNER RD STE 200,HOUSTON,TX,77063,541214,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type PL,2003-01-08T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MMMH & COMPANY,MMMH & COMPANY,14550 TORREY CHASE BLVD STE 360,HOUSTON,TX,77014,541214,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2006-01-17T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MN FINANCIAL LLC,MN FINANCIAL LLC,2500 WILCREST DR STE 300,HOUSTON,TX,77042,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-05-21T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"MONARCH PAYROLL SERVICES, LLC","MONARCH PAYROLL SERVICES, LLC",12110 GLENHOLLOW DR,HOUSTON,TX,77048,541214,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2020-07-07T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MONTES NOTARY AND TAX MULTISERVICE,MARIA OFELIA MONTES,433 BENBROOK DR,HOUSTON,TX,77076,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-03-19T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MORALES MULTISERVICES LLC,MORALES MULTISERVICES LLC,15050 BEECHNUT ST,HOUSTON,TX,77083,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-05-14T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MTK PROFESSIONAL SERVICES LLC,MTK PROFESSIONAL SERVICES LLC,4994 HIGHWAY 6 N STE D,HOUSTON,TX,77084,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2021-02-02T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MULTISERVICIOS FALCON,MONICA M FALCON,2314 HARDY ST,HOUSTON,TX,77026,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-01-19T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
MY PROFESSIONAL SERVICES LLC,MY PROFESSIONAL SERVICES LLC,11602 BEECHNUT ST,HOUSTON,TX,77072,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-12-19T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
NATHANS & NATHANS PC CPAS,NATHANS & NATHANS PC CPAS,2714 SACKETT ST,HOUSTON,TX,77098,541211,Offices of Certified Public Accountants,Type CP,2025-10-07T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
NAVA FINANCIAL LLC,NAVA FINANCIAL LLC,105 E EDGEBROOK DR STE 107,HOUSTON,TX,77034,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2023-07-28T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"NEMOCO, INC.","NEMOCO, INC.",10551 MILLS RD STE E,HOUSTON,TX,77070,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2022-01-19T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
O C ALDRICH INC,"O.C. ALDRICH, INC.",12614 KINGSRIDE LN,HOUSTON,TX,77024,541211,Offices of Certified Public Accountants,Texas Corporation,2000-11-01T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"PAM SCHERTZ, CPA, LLC","PAM SCHERTZ, CPA, LLC",5322 W BELLFORT ST STE 211,HOUSTON,TX,77035,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2019-04-22T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PANA-INTERNATIONAL MULTISERVICES LLC,PANA-INTERNATIONAL MULTISERVICES LLC,6923 LONG POINT RD STE B,HOUSTON,TX,77055,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-04-08T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PARSONS SERVICES CO,PARSONS SERVICES COMPANY,16055 SPACE CENTER BLVD STE 725,HOUSTON,TX,77062,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2008-06-12T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PINK REBEL MULTISERVICES,DIANA M CASTILLO ORTIZ,511 W LITTLE YORK RD STE E,HOUSTON,TX,77091,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-08-19T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
POSTAL PLUS,ANWAR CHOWDHURY,3840 S DAIRY ASHFORD ST,HOUSTON,TX,77082,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2007-07-06T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
POSTAL SYSTEMS ETC AND INCOME TAX SERVICES,"AWFOD, INC.",10925 BEECHNUT ST STE B204,HOUSTON,TX,77072,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2007-09-10T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"POTLER CPA SERVICES, PLLC","POTLER CPA SERVICES, PLLC",20333 STATE HIGHWAY 249 STE 200,HOUSTON,TX,77070,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2015-06-24T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
POTTER & GOLDEN P.C.,POTTER & GOLDEN P.C.,11111 WILCREST GREEN DR STE 440,HOUSTON,TX,77042,541214,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type CP,2025-12-09T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PRECISION PRACTICE MANAGEMENT INC,PRECISION PRACTICE MANAGEMENT INC,7324 SOUTHWEST FWY STE 2-0972,HOUSTON,TX,77074,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Foreign Corporation (Out-of-State),2014-12-09T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,1000 LOUISIANA ST STE 5800,HOUSTON,TX,77002,541211,Offices of Certified Public Accountants,Corporation / Corporate Entity,2015-08-17T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PRIDE PRO SERVICES,PRIDE PRO ENTERPRISES LLC,1631 ISOM ST,HOUSTON,TX,77039,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2021-01-07T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"PRIMEPAY, LLC","PRIMEPAY, LLC",363 N SAM HOUSTON PKWY E,HOUSTON,TX,77060,541214,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2014-04-01T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PRIORITY MULTI SERVICES INC,PRIORITY MULTI SERVICES INC,8810 AIRLINE DR # 2,HOUSTON,TX,77037,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2025-05-20T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PROFICIENT TAX GROUP,PRESTIGE ENTERPRISE FIRM LLC,11665 FUQUA ST STE F600,HOUSTON,TX,77034,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2023-02-28T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PRUITT WORKS,CHARLES OLIVER PRUITT,7706 CORA ST,HOUSTON,TX,77088,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2022-06-22T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PWC US BUSINESS ADVISORY LLP,PWC US BUSINESS ADVISORY LLP,1000 LOUISIANA ST,HOUSTON,TX,77002,541211,Offices of Certified Public Accountants,Type PB,2023-06-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PWC US CONSULTING LLP,PWC US CONSULTING LLP,1000 LOUISIANA ST,HOUSTON,TX,77002,541211,Offices of Certified Public Accountants,Type PB,2023-06-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PWC US GROUP LLP,PWC US GROUP LLP,1000 LOUISIANA ST,HOUSTON,TX,77002,541211,Offices of Certified Public Accountants,Type PB,2023-06-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
PWC US TAX LLP,PWC US TAX LLP,1000 LOUISIANA ST,HOUSTON,TX,77002,541211,Offices of Certified Public Accountants,Type PB,2023-06-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
QUALITY ACCOUNTING AND TAX SERVICE,GLORIA ESPINOZA AND JOHNNY ESPINOZ,9 CLIFTON ST,HOUSTON,TX,77011,541211,Offices of Certified Public Accountants,Type PI,2022-01-24T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
QUALITY TAX SERVICE,DAVID LEE STEHLIK,5805 FULTON ST,HOUSTON,TX,77009,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,1993-01-19T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"RAPID REFUND & MORE!, LLC","RAPID REFUND & MORE!, LLC",9731 COURBEN LN,HOUSTON,TX,77078,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-02-23T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
RENDON INCOME TAX,RICARDO RENDON,7658 PARK PLACE BLVD,HOUSTON,TX,77087,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-10-24T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"RESILIENT TAX COMPANY, LLC","RESILIENT TAX COMPANY, LLC",7676 HILLMONT ST STE 240K,HOUSTON,TX,77040,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2022-12-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
REYESGONZALEZ ALL SERVICE LLC,REYESGONZALEZ ALL SERVICE LLC,16420 PARK TEN PL STE 570,HOUSTON,TX,77084,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-01-14T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
RICHMOND MULTI SERVICES,RICHMOND MULTI SERVICES LLC,9282 RICHMOND AVE STE A,HOUSTON,TX,77063,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-01-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
RIZQ HEALTH GROUP,RIZQ HEALTH GROUP LLC,18325 KINGSLAND BLVD,HOUSTON,TX,77094,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-06-19T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
